theta, -1, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, S1S4x, S1S4y, S1S4z, S1S5x, S1S5y, S1S5z, S1S6x, S1S6y, S1S6z, S1S7x, S1S7y, S1S7z, prodSix, prodSiy, prodSiz
0,0,-0.468598783016205,0.259185433387756,-0.210757061839104,0.168147832155228,-0.154028117656708,0.145434752106667,-0.154028117656708,-0.468598783016205,0.259185433387756,-0.210757061839104,0.168147832155228,-0.154028117656708,0.145434752106667,-0.154028117656708,-0.468598783016205,0.259185433387756,-0.210757061839104,0.168147832155228,-0.154028117656708,0.145434752106667,-0.154028117656708,0.0632472783327103,0.0632472783327103,0.0632472783327103
0.000434699992183597,0,-0.468598514795303,0.258988618850708,-0.21040353178978,0.167764067649841,-0.153587102890015,0.145006224513054,-0.153587102890015,-0.468598514795303,0.258988618850708,-0.21040353178978,0.167764067649841,-0.153587102890015,0.145006224513054,-0.153587102890015,-0.468598514795303,0.258988618850708,-0.21040353178978,0.167764067649841,-0.153587102890015,0.145006224513054,-0.153587102890015,0.0630687102675438,0.0630687102675438,0.0630687102675438
0.000869399984367192,0,-0.468597710132599,0.25878980755806,-0.210047200322151,0.167377561330795,-0.153143286705017,0.144574925303459,-0.153143286705017,-0.468597710132599,0.25878980755806,-0.210047200322151,0.167377561330795,-0.153143286705017,0.144574925303459,-0.153143286705017,-0.468597710132599,0.25878980755806,-0.210047200322151,0.167377561330795,-0.153143286705017,0.144574925303459,-0.153143286705017,0.0628896504640579,0.0628896504640579,0.0628896504640579
0.00130410003475845,0,-0.468596339225769,0.258589029312134,-0.209688067436218,0.166988283395767,-0.152696654200554,0.14414082467556,-0.152696654200554,-0.468596339225769,0.258589029312134,-0.209688067436218,0.166988283395767,-0.152696654200554,0.14414082467556,-0.152696654200554,-0.468596339225769,0.258589029312134,-0.209688067436218,0.166988283395767,-0.152696654200554,0.14414082467556,-0.152696654200554,0.0627100914716721,0.0627100914716721,0.0627100914716721
0.00173879996873438,0,-0.468594431877136,0.258386224508286,-0.209326133131981,0.166596248745918,-0.152247235178947,0.143703952431679,-0.152247235178947,-0.468594431877136,0.258386224508286,-0.209326133131981,0.166596248745918,-0.152247235178947,0.143703952431679,-0.152247235178947,-0.468594431877136,0.258386224508286,-0.209326133131981,0.166596248745918,-0.152247235178947,0.143703952431679,-0.152247235178947,0.0625300407409668,0.0625300407409668,0.0625300407409668
0.00217349990271032,0,-0.468591958284378,0.258181422948837,-0.208961367607117,0.166201427578926,-0.151794984936714,0.143264278769493,-0.151794984936714,-0.468591958284378,0.258181422948837,-0.208961367607117,0.166201427578926,-0.151794984936714,0.143264278769493,-0.151794984936714,-0.468591958284378,0.258181422948837,-0.208961367607117,0.166201427578926,-0.151794984936714,0.143264278769493,-0.151794984936714,0.0623494982719421,0.0623494982719421,0.0623494982719421
0.0026082000695169,0,-0.468588918447495,0.257974594831467,-0.208593785762787,0.165803834795952,-0.151339933276176,0.142821818590164,-0.151339933276176,-0.468588918447495,0.257974594831467,-0.208593785762787,0.165803834795952,-0.151339933276176,0.142821818590164,-0.151339933276176,-0.468588918447495,0.257974594831467,-0.208593785762787,0.165803834795952,-0.151339933276176,0.142821818590164,-0.151339933276176,0.0621684566140175,0.0621684566140175,0.0621684566140175
0.00304290000349283,0,-0.468585342168808,0.257765740156174,-0.208223357796669,0.165403455495834,-0.150882080197334,0.142376556992531,-0.150882080197334,-0.468585342168808,0.257765740156174,-0.208223357796669,0.165403455495834,-0.150882080197334,0.142376556992531,-0.150882080197334,-0.468585342168808,0.257765740156174,-0.208223357796669,0.165403455495834,-0.150882080197334,0.142376556992531,-0.150882080197334,0.0619869269430637,0.0619869269430637,0.0619869269430637
0.00347759993746877,0,-0.468581199645996,0.257554829120636,-0.207850098609924,0.165000274777412,-0.150421395897865,0.141928493976593,-0.150421395897865,-0.468581199645996,0.257554829120636,-0.207850098609924,0.165000274777412,-0.150421395897865,0.141928493976593,-0.150421395897865,-0.468581199645996,0.257554829120636,-0.207850098609924,0.165000274777412,-0.150421395897865,0.141928493976593,-0.150421395897865,0.0618049018085003,0.0618049018085003,0.0618049018085003
0.00391229987144471,0,-0.468576461076736,0.257341891527176,-0.20747397840023,0.164594307541847,-0.149957910180092,0.141477644443512,-0.149957910180092,-0.468576461076736,0.257341891527176,-0.20747397840023,0.164594307541847,-0.149957910180092,0.141477644443512,-0.149957910180092,-0.468576461076736,0.257341891527176,-0.20747397840023,0.164594307541847,-0.149957910180092,0.141477644443512,-0.149957910180092,0.0616223849356175,0.0616223849356175,0.0616223849356175
0.00434699980542063,0,-0.468571186065674,0.257126897573471,-0.207094997167587,0.164185553789139,-0.149491593241692,0.141023978590965,-0.149491593241692,-0.468571186065674,0.257126897573471,-0.207094997167587,0.164185553789139,-0.149491593241692,0.141023978590965,-0.149491593241692,-0.468571186065674,0.257126897573471,-0.207094997167587,0.164185553789139,-0.149491593241692,0.141023978590965,-0.149491593241692,0.0614393725991249,0.0614393725991249,0.0614393725991249
0.00478170020505787,0,-0.468565315008163,0.256909847259521,-0.206713140010834,0.163773968815804,-0.149022474884987,0.140567526221275,-0.149022474884987,-0.468565315008163,0.256909847259521,-0.206713140010834,0.163773968815804,-0.149022474884987,0.140567526221275,-0.149022474884987,-0.468565315008163,0.256909847259521,-0.206713140010834,0.163773968815804,-0.149022474884987,0.140567526221275,-0.149022474884987,0.0612558722496033,0.0612558722496033,0.0612558722496033
0.00521640013903378,0,-0.468558877706528,0.256690740585327,-0.206328392028809,0.163359597325325,-0.148550525307655,0.140108272433281,-0.148550525307655,-0.468558877706528,0.256690740585327,-0.206328392028809,0.163359597325325,-0.148550525307655,0.140108272433281,-0.148550525307655,-0.468558877706528,0.256690740585327,-0.206328392028809,0.163359597325325,-0.148550525307655,0.140108272433281,-0.148550525307655,0.0610718801617622,0.0610718801617622,0.0610718801617622
