Delta, delta, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, prodSix, prodSiy, prodSiz
-0.8999999999999995, 0.6000000000000001, -0.5618421718055908, -0.5618421718055977, -0.12719574942850131, 0.5617009141865245, 0.5617009141865311, -0.12688478376091758, -0.5853786117075489, -0.5853786117075553, -0.1710659346973166, 0.5118614964288094, 0.5118614964288166, 0.08499093442715969
-0.8999999999999995, 0.6125, -0.5613183885484887, -0.5613183885484606, -0.12645227617174357, 0.5612338560837524, 0.5612338560837244, -0.12626590545025834, -0.5858644697134863, -0.5858644697134591, -0.17204256932973933, 0.5116097390716116, 0.5116097390715821, 0.0848625583274535
-0.8999999999999995, 0.625, -0.5607614703805067, -0.560761470380494, -0.12567464313547905, 0.5607321644762956, 0.5607321644762827, -0.12561030088033986, -0.5863743617775163, -0.5863743617775037, -0.1730673622346665, 0.51134083784792, 0.5113408378479063, 0.08473173980848607
-0.8999999999999995, 0.6375000000000001, -0.5601677943801454, -0.5601677943801397, -0.12485985333506583, 0.5601921988964123, 0.5601921988964067, -0.12491496848356315, -0.5869103643512255, -0.5869103643512198, -0.17414447122582782, 0.5110531994335903, 0.5110531994335845, 0.08459883052174128
-0.8999999999999995, 0.65, -0.5595332049016485, -0.5595332049016803, -0.12400455522169482, 0.5596097811298281, 0.5596097811298597, -0.12417654611414386, -0.5874748012037777, -0.5874748012038082, -0.17527854980013563, 0.5107450262679093, 0.5107450262679428, 0.08446428184493943
-0.8999999999999995, 0.6625000000000001, -0.5588529115510521, -0.5588529115510305, -0.12310498608877811, 0.5589800925750097, 0.5589800925749879, -0.12339125386007993, -0.5880702829409703, -0.5880702829409497, -0.17647482633472997, 0.5104142834504795, 0.5104142834504569, 0.08432866870688338
-0.8999999999999995, 0.675, -0.5581213628172904, -0.5581213628173153, -0.12215690396912238, 0.5582975471357089, 0.5582975471357337, -0.12255482524095143, -0.5886997545716633, -0.5886997545716872, -0.17773919941547278, 0.5100586590455866, 0.5100586590456127, 0.08419271947294994
-0.8999999999999995, 0.6875, -0.5573320883071967, -0.557332088307171, -0.1211555051249607, 0.5575556325670392, 0.5575556325670135, -0.12166242387336837, -0.5893665531498777, -0.5893665531498536, -0.17907835336102468, 0.5096755162229782, 0.5096755162229514, 0.08405735361761055
-0.8999999999999995, 0.7000000000000001, -0.5564775001007402, -0.5564775001007549, -0.12009532335353149, 0.5567467107544883, 0.5567467107545032, -0.12070854180155237, -0.5900744781340108, -0.5900744781340245, -0.18049989924012808, 0.5092618352202797, 0.5092618352202951, 0.08392372946705373
-0.8999999999999995, 0.7125, -0.5555486403342506, -0.5555486403342831, -0.11897010613672844, 0.5558617639853554, 0.5558617639853878, -0.11968687448990935, -0.590827877942777, -0.5908278779428076, -0.182012548354661, 0.5088141425297896, 0.5088141425298233, 0.08379330505499374
-0.8999999999999995, 0.7250000000000001, -0.5545348572657915, -0.5545348572658119, -0.11777266102394919, 0.5548900694030067, 0.5548900694030269, -0.11859016582642933, -0.5916317573318475, -0.5916317573318666, -0.18362632746037877, 0.5083284239262365, 0.5083284239262573, 0.08366791618202073
-0.8999999999999995, 0.7375, -0.5534233850847781, -0.5534233850848239, -0.11649466336044167, 0.5538187768207565, 0.5538187768208023, -0.11741001419720856, -0.5924919118100046, -0.5924919118100483, -0.18535284819055303, 0.507800016896079, 0.5078000168961266, 0.08354987722617313
-0.8999999999999995, 0.75, -0.552198792490885, -0.5521987924909035, -0.1151264132723697, 0.5526323548048141, 0.5526323548048324, -0.11613662747497153, -0.5934150975522651, -0.5934150975522827, -0.18720564763712813, 0.5072234765840108, 0.50722347658403, 0.08344211230168169
-0.8999999999999995, 0.7625000000000001, -0.5508422498429262, -0.5508422498428814, -0.11365652526094397, 0.5513118546680348, 0.5513118546679903, -0.11475851018217087, -0.5944092484564578, -0.5944092484564161, -0.18920062343755137, 0.5065924073805665, 0.5065924073805206, 0.083348327276761
-0.8999999999999995, 0.775, -0.5493305416391006, -0.5493305416391011, -0.11207152717637171, 0.5498339189139564, 0.5498339189139568, -0.11326205947297023, -0.5954837565948794, -0.5954837565948796, -0.19135659594573282, 0.505899249497707, 0.5058992494977076, 0.08327323735408224
-0.8999999999999995, 0.7875000000000001, -0.547634715558335, -0.5476347155583376, -0.11035533570440088, 0.5481694250458121, 0.5481694250458148, -0.11163103688720329, -0.5966498390552137, -0.5966498390552173, -0.19369604358269232, 0.505135005958804, 0.5051350059588064, 0.0832228710264938
-0.8999999999999995, 0.8, -0.5457182033655503, -0.5457182033655408, -0.10848856117347781, 0.5462815995881043, 0.5462815995880949, -0.10984586841968644, -0.5979210241869859, -0.5979210241869781, -0.19624607755437043, 0.5042888898287027, 0.5042888898286928, 0.08320498023973445
-0.8999999999999995, 0.8125, -0.5435341589808339, -0.5435341589808336, -0.1064475728722165, 0.5441233469501952, 0.5441233469501948, -0.10788270368862234, -0.5993138053996095, -0.5993138053996089, -0.19903975245064834, 0.5033478634126146, 0.5033478634126143, 0.08322960009434596
-0.8999999999999995, 0.8250000000000001, -0.5410216106177683, -0.5410216106177679, -0.1042032229340311, 0.5416333890293755, 0.541633389029375, -0.10571213160855986, -0.600848533849843, -0.6008485338498428, -0.2021178557312461, 0.5022960292991353, 0.5022960292991351, 0.08330982191436385
-0.8999999999999995, 0.8375, -0.5380997726963173, -0.5380997726963624, -0.10171907529540473, 0.5387305597114137, 0.5387305597114588, -0.10329739797761452, -0.6025506574576307, -0.6025506574576739, -0.20553139146958085, 0.5011138155904069, 0.5011138155904531, 0.0834628750627923
-0.8999999999999995, 0.8500000000000001, -0.5346594255942048, -0.5346594255942185, -0.09894890492468296, 0.5353051599032564, 0.5353051599032703, -0.10059188823383916, -0.6044524706699153, -0.6044524706699278, -0.20934508794207213, 0.49977687152766964, 0.49977687152768346, 0.08371166209188013
-0.8999999999999995, 0.8625, -0.5305494845554279, -0.5305494845554294, -0.09583310293511836, 0.5312054905161016, 0.531205490516103, -0.09753550737394852, -0.6065956302977841, -0.6065956302977851, -0.21364244086699027, 0.49825455071845065, 0.4982545507184519, 0.08408696934315996
-0.8999999999999995, 0.875, -0.5255554157854432, -0.5255554157854391, -0.09229341603844168, 0.5262162150286485, 0.5262162150286446, -0.09404937837787074, -0.6090348383313049, -0.6090348383313015, -0.21853309588929673, 0.4965078017461676, 0.4965078017461634, 0.08463069771253495
-0.8999999999999995, 0.8875000000000001, -0.5193633346538732, -0.5193633346538686, -0.08822512191096439, 0.5200223758544271, 0.5200223758544225, -0.09002794597247372, -0.6118433230341047, -0.6118433230341003, -0.22416383569313658, 0.49448620536302934, 0.49448620536302523, 0.08540065008059815
-0.8999999999999995, 0.9, -0.5114979600923514, -0.5114979600923671, -0.08348525270006493, 0.5121472205361579, 0.5121472205361737, -0.08532706570258089, -0.615121096565313, -0.615121096565327, -0.23073513245108385, 0.4921238004417156, 0.49212380044173154, 0.08647769820409992
-0.8999999999999995, 0.9125000000000001, -0.5012107992144987, -0.5012107992144984, -0.077874865921227, 0.5018401816040007, 0.5018401816040005, -0.07974600281750084, -0.6190074089760813, -0.6190074089760802, -0.23852611120820888, 0.4893332882514526, 0.4893332882514522, 0.08797651687065627
-0.8999999999999995, 0.925, -0.48726947649049773, -0.48726947649049757, -0.07111312726947225, 0.48786587731430087, 0.48786587731430076, -0.07300092178633016, -0.6236990194501028, -0.6236990194501036, -0.24793117204038814, 0.4859984752805192, 0.48599847528051976, 0.09006126273864366
-0.8999999999999995, 0.9375, -0.4675431932861811, -0.4675431932861777, -0.0628037001371284, 0.46808906458476357, 0.4680890645847602, -0.06468988198452086, -0.6294741064028608, -0.6294741064028584, -0.25950791058456746, 0.4819665321801713, 0.4819665321801718, 0.09296626007340404
-0.8999999999999995, 0.9500000000000001, -0.43816070776560895, -0.4381607077656097, -0.05241097655959037, 0.43863197661750086, 0.43863197661750175, -0.05426555636822503, -0.6367100635583448, -0.6367100635583454, -0.27401277204287483, 0.4770491823905441, 0.4770491823905447, 0.09701309331849096
-0.8999999999999995, 0.9625, -0.39182119494093187, -0.39182119494093764, -0.03934092172844269, 0.39218514229786905, 0.3921851422978748, -0.04110673972454314, -0.645830483404188, -0.6458304834041932, -0.29229473965196306, 0.4710716935522111, 0.4710716935522156, 0.10257587680834027
-0.8999999999999995, 0.9750000000000001, -0.31496493942033643, -0.3149649394203237, -0.023513603446986452, 0.31518286919770233, 0.3151828691976895, -0.02506620159178495, -0.6569151643319653, -0.6569151643319592, -0.31451353736206733, 0.464112495639504, 0.4641124956394964, 0.10979613356413392
-0.8999999999999995, 0.9875, -0.18708194297610187, -0.18708194297611644, -0.007499574353805121, 0.1871380663125582, 0.18713806631257285, -0.008554530753196404, -0.6682311406827832, -0.6682311406827868, -0.3371951887548562, 0.45730104416599693, 0.4573010441660006, 0.11749467137570796
-0.8499999999999994, 0.0, -0.574523540005473, -0.5745235400054622, -0.14956035701691317, 0.5669597619887298, 0.5669597619887188, -0.1339195239774491, -0.574523540005473, -0.5745235400054621, -0.14956035701691317, 0.5163677889047998, 0.5163677889047882, 0.08891380671029933
-0.8499999999999994, 0.0125, -0.5742773771649443, -0.5742773771649559, -0.14907951330003286, 0.5669568917930199, 0.5669568917930315, -0.13391515204480828, -0.574769918758687, -0.5747699187586985, -0.15004293081830622, 0.5163662412129978, 0.5163662412130101, 0.08891263897295433
-0.8499999999999994, 0.025, -0.5740312261776548, -0.5740312261776519, -0.14860007158966015, 0.5669482755710218, 0.5669482755710192, -0.13390203018479943, -0.5750167161524635, -0.5750167161524607, -0.15052756524689423, 0.5163615953326114, 0.5163615953326087, 0.08890913550483452
-0.8499999999999994, 0.037500000000000006, -0.5737848810660084, -0.5737848810659902, -0.14812170549433312, 0.5669338963906851, 0.5669338963906666, -0.13388014018917138, -0.575264134157815, -0.5752641341577965, -0.15101459409734574, 0.5163538428365559, 0.5163538428365364, 0.08890329554181878
-0.8499999999999994, 0.05, -0.5735381333326112, -0.5735381333325968, -0.14764408953609526, 0.5669137259406757, 0.5669137259406614, -0.13384945163737466, -0.5755123745557278, -0.5755123745557135, -0.15150435521694075, 0.5163429696396237, 0.5163429696396085, 0.08889511782421108
-0.8499999999999994, 0.0625, -0.5732907713394425, -0.5732907713394534, -0.14716689837851205, 0.5668877243926084, 0.5668877243926196, -0.13380992178581427, -0.5757616394993085, -0.5757616394993194, -0.15199719132375783, 0.5163289559380293, 0.5163289559380411, 0.08888460061771698
-0.8499999999999994, 0.07500000000000001, -0.5730425796638647, -0.5730425796638875, -0.1466898060516826, 0.5668558402064303, 0.5668558402064533, -0.13376149541169535, -0.5760121320746863, -0.5760121320747088, -0.15249345084681978, 0.5163117761241309, 0.5163117761241552, 0.08887174174324775
-0.8499999999999994, 0.08750000000000001, -0.5727933384271064, -0.5727933384270933, -0.14621248517014326, 0.5668180098771526, 0.5668180098771394, -0.13370410461033944, -0.5762640568639996, -0.5762640568639867, -0.15299348879278207, 0.5162913986756179, 0.5162913986756039, 0.08885653861600075
-0.8499999999999994, 0.1, -0.5725428225905498, -0.5725428225905472, -0.14573460613946507, 0.5667741576205665, 0.5667741576205639, -0.1336376685444984, -0.5765176205138064, -0.5765176205138036, -0.1534976676439819, 0.5162677860182789, 0.516267786018276, 0.08883898829440065
-0.8499999999999994, 0.1125, -0.5722908012150727, -0.5722908012150728, -0.14525583634723013, 0.5667241949953001, 0.5667241949953004, -0.13356209314384027, -0.5767730323125927, -0.5767730323125929, -0.1540063582929529, 0.5162408943615484, 0.5162408943615485, 0.0888190875396429
-0.8499999999999994, 0.125, -0.5720370366775174, -0.5720370366775327, -0.1447758393338837, 0.5666680204571933, 0.5666680204572087, -0.13347727075238555, -0.5770305047804215, -0.5770305047804367, -0.15451994101884572, 0.5162106735050127, 0.5162106735050289, 0.08879683288673683
-0.8499999999999994, 0.1375, -0.5717812838387649, -0.571781283838776, -0.14429427393875296, 0.5666055188422029, 0.5666055188422141, -0.133383079721268, -0.5772902542747713, -0.5772902542747821, -0.1550388065115907, 0.5161770666147967, 0.5161770666148087, 0.08877222072813215
-0.8499999999999994, 0.15000000000000002, -0.5715232891565682, -0.5715232891565635, -0.1438107934162492, 0.5665365607725685, 0.5665365607725636, -0.13327938394374256, -0.5775525016160682, -0.5775525016160634, -0.15556335695010068, 0.51614000996771, 0.5161400099677048, 0.08874524741120515
-0.8499999999999994, 0.1625, -0.5712627897360606, -0.5712627897360698, -0.14332504451694336, 0.5664610019805784, 0.5664610019805877, -0.13316603232887525, -0.5778174727370459, -0.5778174727370552, -0.15609400714133678, 0.5160994326611955, 0.5160994326612053, 0.08871590935110424
-0.8499999999999994, 0.17500000000000002, -0.5709995123099427, -0.5709995123099307, -0.14283666652783117, 0.566378682543238, 0.5663786825432259, -0.13304285820982237, -0.5780853993602049, -0.5780853993601928, -0.15663118572768403, 0.5160552562867028, 0.5160552562866898, 0.08868420316070132
-0.8499999999999994, 0.1875, -0.5707331721391584, -0.5707331721391453, -0.14234529026564569, 0.5662894260198188, 0.5662894260198057, -0.1329096786820104, -0.5783565197076526, -0.5783565197076398, -0.15717533647077464, 0.5160073945634378, 0.516007394563424, 0.08865012579967854
-0.8499999999999994, 0.2, -0.5704634718244491, -0.5704634718244664, -0.14185053701655254, 0.5661930384837397, 0.5661930384837573, -0.13276629386587913, -0.5786310792485986, -0.578631079248616, -0.15772691962070734, 0.5159557529297405, 0.5159557529297594, 0.08861367474509058
-0.8499999999999994, 0.21250000000000002, -0.5701901000173575, -0.5701901000173526, -0.14135201741495998, 0.5660893074383007, 0.5660893074382958, -0.13261248608812298, -0.578909331489573, -0.5789093314895685, -0.15828641338053442, 0.515900228088245, 0.51590022808824, 0.08857484818611384
-0.8499999999999994, 0.225, -0.5699127300179809, -0.5699127300179763, -0.14084933025346366, 0.5659780006044255, 0.5659780006044207, -0.13244801897454567, -0.5791915388130752, -0.5791915388130705, -0.1588543154769376, 0.5158407075006499, 0.515840707500645, 0.08853364524609991
-0.8499999999999994, 0.23750000000000002, -0.5696310182457021, -0.5696310182456845, -0.14034206121514176, 0.5658588645674043, 0.5658588645673867, -0.13227263644673232, -0.5794779733714385, -0.5794779733714213, -0.15943114484922707, 0.5157770688279509, 0.5157770688279323, 0.0884900662355314
-0.8499999999999994, 0.25, -0.5693446025663246, -0.5693446025663181, -0.13982978151847322, 0.5657316232667386, 0.5657316232667321, -0.13208606161370207, -0.5797689180424571, -0.5797689180424508, -0.160017443470175, 0.5157091793103988, 0.5157091793103921, 0.08844411294002218
-0.8499999999999994, 0.2625, -0.5690531004577919, -0.5690531004577822, -0.13931204646408, 0.5655959763118545, 0.565595976311845, -0.13188799554853678, -0.5800646674549603, -0.580064667454951, -0.16061377831378537, 0.5156368950817175, 0.5156368950817073, 0.08839578894813777
-0.8499999999999994, 0.275, -0.5687561069934135, -0.5687561069934095, -0.13878839387124264, 0.5654515971031273, 0.5654515971031233, -0.13167811593864387, -0.5803655290927002, -0.5803655290926962, -0.16122074348691665, 0.5155600604105892, 0.515560060410585, 0.08834510002454225
-0.8499999999999994, 0.28750000000000003, -0.5684531926192048, -0.5684531926192167, -0.13825834239071305, 0.5652981307352486, 0.5652981307352606, -0.13145607559679529, -0.5806718244865098, -0.5806718244865212, -0.16183896254377214, 0.5154785068621199, 0.5154785068621327, 0.08829205453482734
-0.8499999999999994, 0.30000000000000004, -0.5681439006980691, -0.5681439006981042, -0.13772138967868258, 0.565135191656029, 0.5651351916560642, -0.13122150081833756, -0.5809838905054256, -0.5809838905054601, -0.16246909100467127, 0.5153920523705714, 0.5153920523706086, 0.08823666392936333
-0.8499999999999994, 0.3125, -0.5678277447898767, -0.5678277447898566, -0.13717701041486013, 0.5649623610499643, 0.564962361049944, -0.13097398956798192, -0.5813020807591345, -0.5813020807591146, -0.16311181910330833, 0.5153005002137651, 0.5153005002137437, 0.08817894329466838
-0.8499999999999994, 0.325, -0.567504205631445, -0.5675042056314104, -0.13662465414538555, 0.5647791839107745, 0.5647791839107399, -0.13071310947727274, -0.5816267671253152, -0.5816267671252814, -0.16376787478990415, 0.5152036378778886, 0.5152036378778522, 0.0881189119821295
-0.8499999999999994, 0.3375, -0.5671727277756792, -0.567172727775678, -0.1360637429287419, 0.5645851657623019, 0.5645851657623008, -0.13043839563118864, -0.5819583414180296, -0.5819583414180285, -0.16443802702139246, 0.5151012358007148, 0.5151012358007133, 0.08805659432549114
-0.8499999999999994, 0.35000000000000003, -0.5668327158417155, -0.5668327158416782, -0.1354936687598307, 0.5643797689796415, 0.564379768979604, -0.13014934811925125, -0.5822972172145031, -0.5822972172144664, -0.16512308937410236, 0.5149930459784771, 0.5149930459784374, 0.08799202046037038
-0.8499999999999994, 0.36250000000000004, -0.5664835303206456, -0.5664835303206567, -0.13491379074388896, 0.5641624086550451, 0.5641624086550561, -0.1298454293229442, -0.5826438318605347, -0.5826438318605456, -0.16582392401943516, 0.5148788004200995, 0.5148788004201112, 0.08792522726123715
-0.8499999999999994, 0.375, -0.5661244828731085, -0.5661244828731014, -0.13432343198785238, 0.563932447944741, 0.5639324479447337, -0.12952606090708724, -0.5829986486784242, -0.5829986486784171, -0.16654144610892135, 0.5147582094309056, 0.5147582094308979, 0.08785625941386146
-0.8499999999999994, 0.3875, -0.5657548310425076, -0.5657548310424919, -0.1337218761719976, 0.5636891928201871, 0.5636891928201715, -0.12919062047794477, -0.5833621594030225, -0.5833621594030074, -0.16727662862193365, 0.5146309597034762, 0.5146309597034596, 0.0877851706442696
-0.8499999999999994, 0.4, -0.5653737722967223, -0.5653737722967684, -0.1331083637590762, 0.5634318861362756, 0.5634318861363219, -0.12883843786513446, -0.5837348868774527, -0.5837348868774976, -0.16803050773741424, 0.5144967121922024, 0.5144967121922512, 0.08771202512884003
-0.8499999999999994, 0.41250000000000003, -0.5649804372944769, -0.5649804372944722, -0.13248208779155532, 0.5631597009121746, 0.5631597009121698, -0.1284687909776976, -0.5841173880434996, -0.5841173880434953, -0.16880418880052128, 0.5143550997431228, 0.5143550997431177, 0.08763689911445714
-0.8499999999999994, 0.42500000000000004, -0.5645738822539936, -0.5645738822539945, -0.13184218921975258, 0.5628717327018194, 0.5628717327018203, -0.12808090117675724, -0.5845102572672426, -0.5845102572672434, -0.16959885296635752, 0.5142057244462759, 0.5142057244462769, 0.08755988278272929
-0.8499999999999994, 0.4375, -0.5641530802806516, -0.5641530802806423, -0.13118775169438232, 0.5625669909100024, 0.5625669909099931, -0.12767392809779607, -0.5849141300485051, -0.5849141300484962, -0.17041576461630875, 0.5140481546743463, 0.5140481546743365, 0.08748108239837035
-0.8499999999999994, 0.45, -0.5637169114813091, -0.5637169114812958, -0.1305177957460023, 0.562244388880757, 0.5622443888807437, -0.12724696384442266, -0.5853296871686231, -0.5853296871686102, -0.1712562796584232, 0.5138819217633043, 0.5138819217632903, 0.08740062278914938
-0.8499999999999994, 0.4625, -0.563264151661795, -0.563264151661793, -0.12983127226065116, 0.5619027325533775, 0.5619027325533754, -0.12679902646214689, -0.5857576593421217, -0.5857576593421195, -0.17212185484225279, 0.5137065162856471, 0.5137065162856451, 0.08731865021358094
-0.8499999999999994, 0.47500000000000003, -0.5627934593630572, -0.5627934593630626, -0.12912705514517658, 0.5615407074401401, 0.5615407074401455, -0.1263290525847237, -0.5861988324483435, -0.5861988324483489, -0.1730140582413541, 0.5135213838576764, 0.5135213838576821, 0.0872353356831235
-0.8499999999999994, 0.48750000000000004, -0.5623033609424695, -0.5623033609424837, -0.12840393305670947, 0.5611568636305163, 0.5611568636305305, -0.12583588912639074, -0.5866540534328998, -0.5866540534329132, -0.1739345810840343, 0.5133259204127651, 0.51332592041278, 0.08715087881844599
-0.8499999999999994, 0.5, -0.5617922333463112, -0.5617922333463107, -0.1276606000477554, 0.5607495984658324, 0.5607495984658316, -0.12531828387011604, -0.5871242369854269, -0.5871242369854264, -0.1748852511460753, 0.5131194668611426, 0.5131194668611422, 0.08706551233488113
-0.8499999999999994, 0.5125000000000001, -0.5612582841440692, -0.5612582841440923, -0.12689564495044736, 0.5603171364525408, 0.5603171364525638, -0.1247748747737922, -0.5876103731198337, -0.587610373119856, -0.17586804795933092, 0.5129013030425636, 0.5129013030425879, 0.08697950727110418
-0.8499999999999994, 0.525, -0.5606995283022217, -0.560699528302255, -0.12610753928948432, 0.559857505888784, 0.5598575058888174, -0.12420417778199777, -0.5881135358080102, -0.5881135358080425, -0.17688512013911142, 0.512670640862147, 0.5126706408621821, 0.08689317909823924
-0.8499999999999994, 0.5375, -0.5601137610576645, -0.5601137610576545, -0.12529462347159814, 0.5593685115608087, 0.5593685115607987, -0.1236045728889107, -0.5886348928472154, -0.5886348928472057, -0.17793880519324468, 0.5124266164790374, 0.5124266164790271, 0.08680689487499757
-0.8499999999999994, 0.55, -0.5594985261044096, -0.5594985261043849, -0.12445509094812009, 0.5588477027185114, 0.5588477027184868, -0.12297428814627198, -0.5891757171785861, -0.5891757171785622, -0.17903165224953066, 0.5121682813940303, 0.5121682813940044, 0.08672108164946656
-0.8499999999999994, 0.5625, -0.5588510781210284, -0.5588510781210073, -0.12358696998380655, 0.558292335352322, 0.558292335352301, -0.12231138124638555, -0.5897373999195287, -0.5897373999195085, -0.18016644822954272, 0.5118945922530005, 0.5118945922529784, 0.08663623635147055
-0.8499999999999994, 0.5750000000000001, -0.5581683384289429, -0.5581683384289462, -0.1226881025862881, 0.5576993275551049, 0.5576993275551081, -0.1216137182307361, -0.5903214654287434, -0.5903214654287471, -0.18134624811015343, 0.511604399146955, 0.5116043991469583, 0.0865529374732478
-0.8499999999999994, 0.5875, -0.5574468422685883, -0.557446842268617, -0.12175612005205276, 0.5570652064482593, 0.557065206448288, -0.12087894877560397, -0.5909295887935913, -0.5909295887936186, -0.1825744100558222, 0.5112964321465266, 0.5112964321465567, 0.08647185890335184
-0.8499999999999994, 0.6000000000000001, -0.5566826757885226, -0.5566826757885364, -0.12078841446119273, 0.556386044757458, 0.556386044757472, -0.12010447738144671, -0.591563616217721, -0.5915636162177345, -0.1838546363826379, 0.510969285754995, 0.5109692857550096, 0.08639378636291474
-0.8499999999999994, 0.6125, -0.5558714003338346, -0.5558714003338228, -0.11978210529689926, 0.5556573846124567, 0.5556573846124448, -0.11928742963539342, -0.5922255888987561, -0.5922255888987449, -0.18519102153992076, 0.5106214008979796, 0.5106214008979674, 0.08631963699954713
-0.8499999999999994, 0.625, -0.5550079609544547, -0.5550079609544534, -0.11873400016712549, 0.5548741454767709, 0.5548741454767696, -0.11842461251612667, -0.5929177711280416, -0.5929177711280398, -0.18658810858084454, 0.5102510439863449, 0.5102510439863432, 0.08625048282857495
-0.8499999999999994, 0.6375000000000001, -0.5540865751754482, -0.5540865751754611, -0.11764054835198466, 0.5540305122307664, 0.5540305122307791, -0.1175124674546137, -0.5936426835259435, -0.5936426835259557, -0.1880509559587314, 0.5098562824867245, 0.5098562824867378, 0.08618757888246611
-0.8499999999999994, 0.65, -0.5531005969031664, -0.5531005969031754, -0.11649778557387575, 0.5531197982586752, 0.5531197982586842, -0.11654701453497307, -0.5944031425597892, -0.5944031425597978, -0.1895852169554624, 0.5094349563063552, 0.5094349563063645, 0.08613239714841626
-0.8499999999999994, 0.6625000000000001, -0.5520423487743017, -0.5520423487743013, -0.11530126796451359, 0.5521342768169306, 0.5521342768169303, -0.11552378579344504, -0.5952023077943246, -0.5952023077943239, -0.19119723465670563, 0.508984644138443, 0.5089846441384427, 0.08608666765619599
-0.8499999999999994, 0.675, -0.5509029141332086, -0.5509029141332099, -0.11404599265202262, 0.5510649718312298, 0.551064971831231, -0.11443774501760799, -0.5960437387187499, -0.5960437387187515, -0.19289415618136774, 0.5085026237106982, 0.5085026237106995, 0.08605242844374415
-0.8499999999999994, 0.6875, -0.5496718769227099, -0.5496718769227142, -0.11272630166836364, 0.549901396358574, 0.549901396358578, -0.11328319071836404, -0.5969314635116929, -0.5969314635116969, -0.19468407091273954, 0.507985824620737, 0.5079858246207414, 0.08603208660409661
-0.8499999999999994, 0.7000000000000001, -0.5483369937687261, -0.5483369937687158, -0.11133576492262492, 0.5486312229308937, 0.5486312229308834, -0.11205363798289189, -0.5978700627889666, -0.5978700627889568, -0.1965761788527028, 0.5074307721109337, 0.507430772110923, 0.08602849324142403
-0.8499999999999994, 0.7125, -0.5468837769483293, -0.5468837769483498, -0.10986703671623281, 0.5472398643861541, 0.5472398643861742, -0.11074167363334457, -0.5988647722878503, -0.5988647722878693, -0.19858099704755985, 0.5068335197093913, 0.506833519709412, 0.08604503598739006
-0.8499999999999994, 0.7250000000000001, -0.545294959037349, -0.5452949590373585, -0.10831167857706173, 0.545709935872088, 0.5457099358720974, -0.10933877739635806, -0.5999216096589152, -0.5999216096589237, -0.20071061448048907, 0.5061895681138738, 0.5061895681138835, 0.08608575382209678
-0.8499999999999994, 0.7375, -0.5435497987521486, -0.5435497987521507, -0.10665993890101899, 0.5440205573886175, 0.5440205573886197, -0.10783509946884998, -0.6010475321757554, -0.6010475321757572, -0.20297900912215566, 0.5054937669813062, 0.5054937669813084, 0.08615548040353013
-0.8499999999999994, 0.75, -0.5416231711729231, -0.5416231711729163, -0.10490047678982549, 0.5421464398554069, 0.5421464398554, -0.1062191817177536, -0.6022506343969536, -0.602250634396948, -0.20540244529944768, 0.5047401953583, 0.5047401953582931, 0.08626002406953852
-0.8499999999999994, 0.7625000000000001, -0.53948436158011, -0.5394843615801208, -0.10302001325459105, 0.5400566736617354, 0.5400566736617463, -0.10447760545692483, -0.6035403978423302, -0.6035403978423404, -0.20799997562956743, 0.5039220152790042, 0.5039220152790157, 0.08640639532115445
-0.8499999999999994, 0.775, -0.537095446488506, -0.5370954464885063, -0.10100288719391873, 0.5377131029045951, 0.5377131029045953, -0.10259454286316952, -0.6049280088866159, -0.6049280088866161, -0.21079408008856998, 0.5030312914880037, 0.5030312914880041, 0.0866030961768271
-0.8499999999999994, 0.7875000000000001, -0.5344090916142971, -0.5344090916143147, -0.09883048568496437, 0.5350681145224359, 0.5350681145224534, -0.10055118102654619, -0.6064267667398427, -0.6064267667398577, -0.21381148617180815, 0.5020587682236819, 0.5020587682236993, 0.08686049064034101
-0.8499999999999994, 0.8, -0.5313655138785147, -0.5313655138785027, -0.09648050741500558, 0.5320615886855287, 0.5320615886855168, -0.0983249765921822, -0.6080526111151567, -0.6080526111151461, -0.2170842296397752, 0.5009935914392537, 0.5009935914392418, 0.08719128208386126
-0.8499999999999994, 0.8125, -0.5278882256558637, -0.5278882256558655, -0.09392600367206741, 0.5286166275986188, 0.5286166275986206, -0.09588868398599418, -0.6098248096221706, -0.6098248096221723, -0.22065103631778737, 0.49982296171719376, 0.4998229617171957, 0.08761113212375188
-0.8499999999999994, 0.8250000000000001, -0.523877975007922, -0.523877975007922, -0.09113412242527037, 0.5246334749518233, 0.5246334749518233, -0.09320908036364452, -0.6117668586872806, -0.611766858687281, -0.22455913306912303, 0.4985316996220451, 0.4985316996220451, 0.08813946704469017
-0.8499999999999994, 0.8375, -0.5192039657084213, -0.5192039657084195, -0.08806445761361896, 0.5199807076782865, 0.5199807076782846, -0.09024528529622855, -0.6139076690362014, -0.6139076690362, -0.22886663068311644, 0.49710170202941695, 0.49710170202941484, 0.08880053211217569
-0.8499999999999994, 0.8500000000000001, -0.5136908995969256, -0.5136908995969254, -0.084666880361455, 0.5144822394981292, 0.514482239498129, -0.08694654469078637, -0.6162831259059148, -0.6162831259059147, -0.23364565983577668, 0.49551126709482307, 0.49551126709482285, 0.08962476994343441
-0.8499999999999994, 0.8625, -0.5070994823090964, -0.5070994823090854, -0.080878711446808, 0.507897773033863, 0.507897773033852, -0.08324932525348727, -0.6189381285207085, -0.6189381285206994, -0.23898647009212276, 0.4937342722562813, 0.4937342722562707, 0.09065061123942066
