theta, -1, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, S1S4x, S1S4y, S1S4z, S1S5x, S1S5y, S1S5z, S1S6x, S1S6y, S1S6z, S1S7x, S1S7y, S1S7z, prodSix, prodSiy, prodSiz
1.709794235839, -1, 0.3259077917086783, 0.3384713150968267, 0.3356208931944946, 0.3259077917086699, 0.33847131509681994, 0.33562089319449234, 0.32590779170867173, 0.3384713150968255, 0.3356208931944915, 0.3259077917086707, 0.33847131509682715, 0.3356208931944896, 0.32590779170867223, 0.338471315096828, 0.3356208931944902, 0.32590779170867146, 0.33847131509682726, 0.3356208931944894, 0.3259077917086721, 0.3384713150968267, 0.3356208931944916, 0.2111384537671517, 0.03212454291357343, 0.06643276698320409
1.711159875717, -1, 0.32590779170866174, 0.3384713150968589, 0.3356208931944491, 0.32590779170866246, 0.33847131509686573, 0.3356208931944519, 0.3259077917086634, 0.338471315096864, 0.33562089319445626, 0.32590779170866224, 0.3384713150968619, 0.3356208931944589, 0.32590779170866135, 0.33847131509686096, 0.3356208931944604, 0.32590779170866097, 0.3384713150968622, 0.3356208931944598, 0.3259077917086616, 0.33847131509686434, 0.3356208931944564, 0.2111384537671082, 0.032124542913568546, 0.06643276698314518
1.712525515596, -1, 0.32590779170872924, 0.338471315096942, 0.3356208931943011, 0.3259077917087234, 0.3384713150969396, 0.33562089319431565, 0.3259077917087233, 0.33847131509692846, 0.3356208931943313, 0.3259077917087191, 0.3384713150969199, 0.3356208931943435, 0.325907791708715, 0.3384713150969172, 0.33562089319434935, 0.3259077917087134, 0.33847131509691974, 0.3356208931943481, 0.3259077917087133, 0.33847131509692874, 0.33562089319433974, 0.2111384537671429, 0.032124542913578094, 0.0664327669830883
1.713891155475, -1, 0.32590779170860135, 0.3384713150968507, 0.3356208931945165, 0.325907791708599, 0.338471315096866, 0.3356208931945077, 0.3259077917086041, 0.3384713150968712, 0.3356208931945002, 0.32590779170860673, 0.33847131509687584, 0.3356208931944925, 0.32590779170860973, 0.3384713150968778, 0.3356208931944888, 0.32590779170861006, 0.3384713150968768, 0.3356208931944886, 0.32590779170861045, 0.33847131509687384, 0.335620893194492, 0.2111384537670596, 0.032124542913559984, 0.06643276698315735
1.715256795353, -1, 0.34569314158283015, 0.2950846758072724, 0.35922218260988004, 0.34569314158283315, 0.2950846758072689, 0.3592221826098794, 0.3456931415828354, 0.29508467580726677, 0.35922218260987937, 0.3456931415828365, 0.29508467580726616, 0.3592221826098789, 0.34569314158283687, 0.2950846758072666, 0.3592221826098782, 0.34569314158283315, 0.29508467580726916, 0.35922218260987926, 0.3456931415828305, 0.2950846758072711, 0.35922218260988037, 0.07518473856502904, 0.011467563497493824, 0.06150255119893122
1.716622435232, -1, 0.3456931415828967, 0.29508467580733333, 0.35922218260975747, 0.34569314158289705, 0.2950846758073342, 0.35922218260975836, 0.34569314158289616, 0.2950846758073328, 0.35922218260976135, 0.34569314158289655, 0.29508467580733366, 0.35922218260976213, 0.34569314158289677, 0.29508467580733166, 0.3592221826097629, 0.34569314158289893, 0.29508467580733166, 0.3592221826097619, 0.34569314158290076, 0.2950846758073303, 0.35922218260976035, 0.07518473856511065, 0.01146756349750424, 0.06150255119895417
1.717988075111, -1, 0.35135360076544525, 0.3009649737619432, 0.3476814254725859, 0.3513536007654461, 0.30096497376194203, 0.3476814254725855, 0.35135360076544864, 0.3009649737619414, 0.3476814254725834, 0.3513536007654483, 0.30096497376194303, 0.34768142547258074, 0.3513536007654491, 0.30096497376194586, 0.34768142547257774, 0.35135360076544864, 0.3009649737619482, 0.3476814254725755, 0.3513536007654468, 0.3009649737619503, 0.3476814254725765, 0.07801868669427929, 0.011821705119623552, 0.056395806201837276
1.719353714989, -1, 0.3456931415829006, 0.2950846758073202, 0.359222182609779, 0.34569314158289194, 0.29508467580732667, 0.35922218260977345, 0.345693141582886, 0.29508467580732906, 0.3592221826097732, 0.3456931415828844, 0.2950846758073295, 0.3592221826097744, 0.34569314158288567, 0.2950846758073279, 0.35922218260977323, 0.3456931415828909, 0.29508467580732467, 0.3592221826097728, 0.34569314158289827, 0.29508467580731973, 0.3592221826097697, 0.07518473856510414, 0.011467563497504435, 0.06150255119895684
1.720719354868, -1, 0.41817059605515927, 0.2696738714049493, 0.31215553253986433, 0.4181705960551591, 0.2696738714049521, 0.31215553253986644, 0.4181705960551621, 0.26967387140495236, 0.3121555325398633, 0.4181705960551627, 0.2696738714049535, 0.31215553253986367, 0.4181705960551637, 0.26967387140495264, 0.3121555325398625, 0.41817059605516377, 0.26967387140495186, 0.31215553253986417, 0.4181705960551646, 0.26967387140494986, 0.3121555325398641, 0.09414636683375273, 0.025216624363381672, 0.07212668698768183
1.722084994747, -1, 0.4131733084622521, 0.2675526224560901, 0.31927406908164724, 0.4131733084622631, 0.2675526224560895, 0.31927406908164263, 0.41317330846225797, 0.2675526224560857, 0.319274069081641, 0.41317330846226047, 0.26755262245608513, 0.3192740690816397, 0.4131733084622605, 0.26755262245608546, 0.319274069081639, 0.4131733084622591, 0.2675526224560876, 0.3192740690816386, 0.4131733084622564, 0.26755262245609013, 0.31927406908163913, 0.09250034894577289, 0.024852162069236086, 0.07596190222779535
