theta, -1, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, prodSix, prodSiy, prodSiz
0.053260364885, -1, -0.49961424963955536, -0.4996142496395553, -0.4996142496395556, 0.3325618326124442, 0.33256183261244415, 0.3325618326124444, -0.49961424963955525, -0.4996142496395553, -0.4996142496395556, 0.4167207141095234, 0.4167207141095233, 0.41672071410952366
0.054626010615, -1, -0.4995931863310065, -0.4995931863310065, -0.4995931863310068, 0.3325197059953468, 0.3325197059953468, 0.33251970599534714, -0.49959318633100674, -0.4995931863310066, -0.499593186331007, 0.4165731033827396, 0.41657310338273956, 0.41657310338274
0.055991662197, -1, -0.4995715078637548, -0.499571507863755, -0.49957150786375487, 0.33247634906084333, 0.33247634906084345, 0.3324763490608433, -0.49957150786375487, -0.4995715078637549, -0.4995715078637548, 0.41642515467917784, 0.4164251546791779, 0.4164251546791779
0.057357313779, -1, -0.4995492099005041, -0.4995492099005042, -0.49954920990050433, 0.3324317531343417, 0.33243175313434176, 0.33243175313434203, -0.49954920990050417, -0.49954920990050417, -0.4995492099005044, 0.41627686793708063, 0.4162768679370807, 0.4162768679370809
0.058722965362, -1, -0.4995262879856679, -0.4995262879856677, -0.4995262879856683, 0.33238590930466905, 0.33238590930466894, 0.3323859093046696, -0.4995262879856679, -0.4995262879856677, -0.49952628798566834, 0.4161282424671787, 0.41612824246717856, 0.4161282424671792
0.060088616944, -1, -0.49950273763425196, -0.4995027376342519, -0.4995027376342522, 0.33233880860183723, 0.3323388086018371, 0.3323388086018374, -0.499502737634252, -0.49950273763425196, -0.49950273763425224, 0.41597927758504016, 0.41597927758504016, 0.4159792775850404
0.061454262674, -1, -0.4994785544366132, -0.4994785544366132, -0.4994785544366137, 0.3322904422065597, 0.3322904422065596, 0.3322904422065603, -0.4994785544366132, -0.4994785544366131, -0.4994785544366137, 0.41582997325103965, 0.41582997325103954, 0.4158299732510402
0.062819914256, -1, -0.4994537336411709, -0.49945373364117085, -0.49945373364117107, 0.3322408006156753, 0.3322408006156752, 0.3322408006156755, -0.4994537336411709, -0.4994537336411709, -0.499453733641171, 0.4156803275102725, 0.41568032751027256, 0.41568032751027284
0.064185565838, -1, -0.4994282707760027, -0.4994282707760026, -0.4994282707760027, 0.3321898748853391, 0.33218987488533885, 0.3321898748853391, -0.49942827077600277, -0.4994282707760026, -0.4994282707760027, 0.4155303403312972, 0.4155303403312971, 0.4155303403312973
0.06555121742, -1, -0.4994021612369344, -0.4994021612369344, -0.4994021612369346, 0.3321376558072022, 0.3321376558072022, 0.33213765580720234, -0.49940216123693437, -0.4994021612369343, -0.4994021612369345, 0.4153800110485321, 0.4153800110485321, 0.41538001104853234
0.06691686315, -1, -0.4993754005057556, -0.4993754005057556, -0.4993754005057557, 0.3320841343448446, 0.33208413434484463, 0.33208413434484474, -0.49937540050575574, -0.4993754005057556, -0.4993754005057557, 0.41522933964781145, 0.4152293396478115, 0.41522933964781156
0.068282514732, -1, -0.49934798368860933, -0.49934798368860916, -0.49934798368860944, 0.3320293007105521, 0.3320293007105518, 0.33202930071055214, -0.49934798368860933, -0.4993479836886092, -0.4993479836886095, 0.4150783241824244, 0.41507832418242424, 0.41507832418242463
0.069648166314, -1, -0.49931990620387656, -0.4993199062038767, -0.49931990620387695, 0.33197314574108633, 0.3319731457410865, 0.3319731457410867, -0.49931990620387656, -0.4993199062038766, -0.4993199062038768, 0.41492696464712, 0.41492696464712003, 0.4149269646471202
0.071013817896, -1, -0.49929116332616863, -0.4992911633261685, -0.4992911633261684, 0.33191565998567035, 0.33191565998567035, 0.33191565998567013, -0.49929116332616863, -0.4992911633261686, -0.4992911633261684, 0.4147752603970886, 0.4147752603970885, 0.41477526039708834
0.072379469478, -1, -0.4992617502994754, -0.49926175029947545, -0.4992617502994759, 0.3318568339322844, 0.3318568339322845, 0.33185683393228504, -0.4992617502994755, -0.4992617502994755, -0.499261750299476, 0.4146232107929891, 0.4146232107929892, 0.4146232107929897
0.073745115209, -1, -0.4992316624674046, -0.49923166246740464, -0.49923166246740514, 0.3317966582681426, 0.33179665826814264, 0.3317966582681432, -0.49923166246740464, -0.4992316624674046, -0.49923166246740514, 0.41447081585472956, 0.4144708158547297, 0.41447081585473017
0.075110766791, -1, -0.49920089475452983, -0.4992008947545299, -0.4992008947545302, 0.33173512284239326, 0.3317351228423935, 0.3317351228423937, -0.4992008947545298, -0.49920089475452994, -0.4992008947545303, 0.4143180736484007, 0.4143180736484008, 0.4143180736484012
0.076476418373, -1, -0.4991694424396937, -0.4991694424396937, -0.499169442439694, 0.3316722182127208, 0.33167221821272086, 0.3316722182127212, -0.4991694424396937, -0.49916944243969363, -0.499169442439694, 0.4141649842039331, 0.41416498420393316, 0.41416498420393355
0.077842069955, -1, -0.4991373006431631, -0.49913730064316314, -0.4991373006431633, 0.3316079346196597, 0.3316079346196597, 0.33160793461965987, -0.49913730064316325, -0.49913730064316303, -0.4991373006431633, 0.41401154690500297, 0.4140115469050029, 0.4140115469050031
0.079207721537, -1, -0.4991044644539699, -0.49910446445396983, -0.49910446445397016, 0.33154226224127326, 0.33154226224127314, 0.33154226224127353, -0.4991044644539699, -0.49910446445396983, -0.49910446445397016, 0.413857761141333, 0.41385776114133294, 0.4138577611413333
0.080573367267, -1, -0.49907092907499945, -0.4990709290749994, -0.4990709290749996, 0.3314751914833323, 0.33147519148333227, 0.33147519148333254, -0.49907092907499945, -0.49907092907499945, -0.4990709290749997, 0.4137036269700491, 0.41370362697004903, 0.4137036269700494
0.081939018849, -1, -0.4990366892450624, -0.4990366892450623, -0.4990366892450628, 0.3314067118234583, 0.33140671182345827, 0.33140671182345866, -0.49903668924506234, -0.4990366892450623, -0.4990366892450626, 0.4135491424723522, 0.4135491424723521, 0.4135491424723525
0.083304670431, -1, -0.4990017401009707, -0.4990017401009707, -0.4990017401009711, 0.33133681353527494, 0.331336813535275, 0.33133681353527533, -0.4990017401009706, -0.49900174010097076, -0.49900174010097115, 0.41339430771656727, 0.4133943077165674, 0.41339430771656765
0.084670322013, -1, -0.4989660766056261, -0.49896607660562575, -0.49896607660562625, 0.3312654865445851, 0.3312654865445849, 0.33126548654458526, -0.4989660766056261, -0.49896607660562586, -0.49896607660562625, 0.4132391221178126, 0.41323912211781244, 0.41323912211781283
0.086035967743, -1, -0.4989296938475593, -0.49892969384755953, -0.4989296938475596, 0.331192721028452, 0.33119272102845226, 0.33119272102845226, -0.4989296938475593, -0.4989296938475595, -0.4989296938475595, 0.4130835857651133, 0.4130835857651134, 0.41308358576511356
0.087401619325, -1, -0.4988925864141196, -0.49889258641411977, -0.4988925864141198, 0.33111850616157246, 0.33111850616157273, 0.3311185061615728, -0.49889258641411954, -0.4988925864141197, -0.4988925864141199, 0.4129276967540385, 0.41292769675403873, 0.41292769675403884
0.088767270907, -1, -0.4988547493267584, -0.4988547493267584, -0.4988547493267591, 0.3310428319868506, 0.33104283198685075, 0.33104283198685136, -0.49885474932675844, -0.49885474932675844, -0.498854749326759, 0.4127714551858037, 0.4127714551858038, 0.41277145518580444
0.090132922489, -1, -0.4988161774204083, -0.4988161774204081, -0.49881617742040857, 0.3309656881741503, 0.33096568817414995, 0.33096568817415045, -0.49881617742040835, -0.4988161774204081, -0.49881617742040857, 0.4126148605029238, 0.4126148605029236, 0.4126148605029242
0.091498574071, -1, -0.49877686549773015, -0.4987768654977301, -0.49877686549773037, 0.3308870643287938, 0.33088706432879367, 0.33088706432879395, -0.4987768654977302, -0.4987768654977301, -0.49877686549773037, 0.41245791215508437, 0.4124579121550843, 0.4124579121550846
0.092864219802, -1, -0.49873680850223284, -0.4987368085022328, -0.49873680850223334, 0.3308069503377993, 0.3308069503377993, 0.3308069503377998, -0.4987368085022328, -0.4987368085022328, -0.49873680850223334, 0.41230061027398285, 0.41230061027398285, 0.41230061027398346
0.094229871384, -1, -0.4986960008284935, -0.4986960008284935, -0.4986960008284939, 0.3307253349903206, 0.33072533499032053, 0.330725334990321, -0.4986960008284936, -0.49869600082849364, -0.4986960008284939, 0.41214295297615605, 0.412142952976156, 0.41214295297615644
0.095595522966, -1, -0.4986544373517436, -0.4986544373517436, -0.4986544373517439, 0.33064220803682065, 0.3306422080368207, 0.33064220803682104, -0.49865443735174364, -0.4986544373517436, -0.49865443735174386, 0.41198494040679356, 0.41198494040679345, 0.4119849404067938
0.096961174548, -1, -0.49861211274450185, -0.4986121127445018, -0.498612112744502, 0.3305575588223371, 0.33055755882233695, 0.3305575588223373, -0.49861211274450173, -0.49861211274450173, -0.49861211274450207, 0.41182657204560674, 0.4118265720456066, 0.4118265720456069
0.098326820278, -1, -0.4985690218327939, -0.4985690218327939, -0.49856902183279417, 0.3304713769989214, 0.3304713769989215, 0.3304713769989218, -0.49856902183279384, -0.49856902183279395, -0.49856902183279433, 0.41166784806107515, 0.4116678480610752, 0.4116678480610755
0.09969247186, -1, -0.4985251588541688, -0.498525158854169, -0.4985251588541689, 0.3303836510416711, 0.3303836510416714, 0.33038365104167117, -0.4985251588541688, -0.4985251588541691, -0.4985251588541689, 0.4115087665884342, 0.41150876658843444, 0.4115087665884343
0.101058123442, -1, -0.4984805185654713, -0.4984805185654713, -0.4984805185654716, 0.3302943704642758, 0.3302943704642758, 0.3302943704642761, -0.4984805185654712, -0.4984805185654712, -0.4984805185654716, 0.41134932781075023, 0.41134932781075023, 0.41134932781075056
0.102423775024, -1, -0.49843509550745274, -0.49843509550745274, -0.49843509550745285, 0.3302035243482393, 0.3302035243482393, 0.33020352434823946, -0.49843509550745274, -0.4984350955074527, -0.4984350955074529, 0.41118953123996665, 0.4111895312399666, 0.4111895312399668
0.103789426606, -1, -0.49838888418768496, -0.4983888841876848, -0.49838888418768507, 0.33011110170870317, 0.330111101708703, 0.3301111017087033, -0.4983888841876849, -0.4983888841876847, -0.498388884187685, 0.4110293763964434, 0.4110293763964432, 0.41102937639644344
0.105155078188, -1, -0.49834187908046224, -0.498341879080462, -0.4983418790804625, 0.33001709149425795, 0.33001709149425756, 0.33001709149425823, -0.4983418790804621, -0.4983418790804619, -0.49834187908046246, 0.4108688628090969, 0.41086886280909674, 0.4108688628090973
0.10652072977, -1, -0.4982940746267163, -0.4982940746267162, -0.4982940746267166, 0.3299214825867664, 0.3299214825867662, 0.3299214825867666, -0.4982940746267164, -0.49829407462671627, -0.49829407462671665, 0.41070799001555247, 0.41070799001555236, 0.41070799001555275
0.107886381352, -1, -0.4982454652339259, -0.49824546523392593, -0.4982454652339263, 0.32982426380118507, 0.329824263801185, 0.3298242638011855, -0.4982454652339259, -0.49824546523392593, -0.4982454652339263, 0.41054675756228975, 0.4105467575622897, 0.4105467575622902
0.109252021231, -1, -0.49819604570302417, -0.4981960457030242, -0.4981960457030244, 0.32972542473938216, 0.3297254247393822, 0.3297254247393825, -0.4981960457030242, -0.4981960457030243, -0.49819604570302456, 0.4103851663911097, 0.4103851663911099, 0.41038516639111
0.110617672813, -1, -0.4981458095273568, -0.4981458095273567, -0.498145809527357, 0.32962495238804707, 0.3296249523880469, 0.32962495238804734, -0.4981458095273568, -0.49814580952735665, -0.49814580952735704, 0.410223213297111, 0.41022321329711087, 0.4102232132971112
0.111983324395, -1, -0.4980947514335591, -0.4980947514335591, -0.49809475143355936, 0.32952283620045153, 0.32952283620045136, 0.32952283620045164, -0.4980947514335592, -0.498094751433559, -0.49809475143355936, 0.4100608992374725, 0.41006089923747246, 0.4100608992374728
0.113348975977, -1, -0.4980428656944576, -0.49804286569445766, -0.498042865694458, 0.3294190647222487, 0.3294190647222488, 0.329419064722249, -0.4980428656944576, -0.49804286569445766, -0.49804286569445794, 0.4098982237956084, 0.4098982237956085, 0.40989822379560875
0.114714627559, -1, -0.4979901465490178, -0.4979901465490178, -0.49799014654901796, 0.32931362643136924, 0.3293136264313693, 0.3293136264313694, -0.49799014654901774, -0.49799014654901774, -0.4979901465490179, 0.40973518656455316, 0.4097351865645532, 0.4097351865645533
0.116080279141, -1, -0.4979365882022681, -0.49793658820226805, -0.49793658820226844, 0.32920650973787013, 0.32920650973787, 0.32920650973787047, -0.49793658820226816, -0.49793658820226805, -0.4979365882022685, 0.40957178714711884, 0.4095717871471187, 0.4095717871471192
0.117445930723, -1, -0.49788218482522884, -0.49788218482522895, -0.4978821848252291, 0.32909770298379115, 0.3290977029837913, 0.3290977029837915, -0.49788218482522884, -0.497882184825229, -0.49788218482522917, 0.40940802515605473, 0.40940802515605484, 0.409408025156055
0.118811582305, -1, -0.49782693055484045, -0.4978269305548405, -0.4978269305548407, 0.3289871944430144, 0.32898719444301433, 0.32898719444301455, -0.4978269305548405, -0.49782693055484045, -0.4978269305548407, 0.4092439002142074, 0.4092439002142073, 0.40924390021420765
0.120177233887, -1, -0.49777081949389834, -0.49777081949389845, -0.49777081949389845, 0.3288749723211302, 0.3288749723211304, 0.3288749723211304, -0.4977708194938983, -0.49777081949389834, -0.4977708194938985, 0.40907941195468384, 0.40907941195468395, 0.40907941195468406
0.121542873766, -1, -0.4977138462029401, -0.4977138462029402, -0.49771384620294057, 0.3287610257392135, 0.32876102573921373, 0.3287610257392143, -0.49771384620294, -0.4977138462029402, -0.49771384620294057, 0.4089145614352795, 0.40891456143527966, 0.40891456143528015
0.122908525348, -1, -0.4976560037398431, -0.4976560037398429, -0.4976560037398434, 0.32864534081301944, 0.32864534081301927, 0.32864534081301994, -0.4976560037398429, -0.49765600373984287, -0.4976560037398434, 0.40874934548470876, 0.4087493454847087, 0.40874934548470926
0.12427417693, -1, -0.4975972865891221, -0.4975972865891223, -0.49759728658912233, 0.32852790651157776, 0.328527906511578, 0.3285279065115779, -0.49759728658912217, -0.4975972865891223, -0.49759728658912233, 0.4085837651789949, 0.4085837651789951, 0.40858376517899525
0.125639828512, -1, -0.49753768871637105, -0.49753768871637116, -0.4975376887163713, 0.3284087107660757, 0.32840871076607564, 0.3284087107660756, -0.4975376887163711, -0.49753768871637116, -0.4975376887163713, 0.40841782019394146, 0.4084178201939416, 0.40841782019394174
0.127005480094, -1, -0.497477204052742, -0.497477204052742, -0.4974772040527421, 0.32828774143881734, 0.3282877414388174, 0.32828774143881756, -0.497477204052742, -0.497477204052742, -0.4974772040527422, 0.40825151021644746, 0.40825151021644746, 0.4082515102164477
0.128371131676, -1, -0.4974158264948954, -0.4974158264948954, -0.4974158264948957, 0.32816498632312446, 0.3281649863231246, 0.3281649863231249, -0.4974158264948954, -0.4974158264948955, -0.4974158264948958, 0.40808483494467973, 0.40808483494467973, 0.40808483494468
0.129736783258, -1, -0.4973535499049536, -0.4973535499049537, -0.49735354990495406, 0.3280404331432407, 0.32804043314324094, 0.3280404331432415, -0.4973535499049535, -0.4973535499049537, -0.49735354990495406, 0.40791779408824674, 0.4079177940882468, 0.40791779408824735
0.13110243484, -1, -0.4972903681104546, -0.49729036811045463, -0.4972903681104549, 0.32791406955424307, 0.327914069554243, 0.3279140695542434, -0.49729036811045463, -0.4972903681104545, -0.4972903681104549, 0.4077503873683732, 0.40775038736837327, 0.4077503873683736
0.132468086422, -1, -0.497226274904313, -0.497226274904313, -0.49722627490431326, 0.32778588314195967, 0.3277858831419596, 0.3277858831419598, -0.49722627490431304, -0.4972262749043129, -0.49722627490431326, 0.4075826145180771, 0.4075826145180771, 0.4075826145180774
0.1338337263, -1, -0.49716126460589083, -0.4971612646058908, -0.49716126460589116, 0.32765586254511525, 0.3276558625451152, 0.3276558625451156, -0.49716126460589083, -0.4971612646058908, -0.49716126460589105, 0.4074144767249165, 0.40741447672491643, 0.4074144767249168
0.135199377882, -1, -0.49709532982446747, -0.49709532982446736, -0.49709532982446786, 0.3275239929822685, 0.3275239929822684, 0.327523992982269, -0.4970953298244674, -0.49709532982446736, -0.49709532982446786, 0.40724597086403735, 0.40724597086403713, 0.4072459708640377
0.136565029464, -1, -0.49702846480208973, -0.4970284648020898, -0.49702846480209006, 0.327390262937513, 0.32739026293751305, 0.3273902629375134, -0.49702846480208973, -0.49702846480208984, -0.4970284648020902, 0.4070770981443413, 0.4070770981443413, 0.4070770981443417
0.137930681047, -1, -0.4969606631927793, -0.4969606631927793, -0.4969606631927797, 0.32725465971889256, 0.32725465971889256, 0.32725465971889284, -0.4969606631927794, -0.4969606631927793, -0.49696066319277965, 0.4069078583476942, 0.40690785834769416, 0.4069078583476945
0.139296332629, -1, -0.49689191861592846, -0.49689191861592846, -0.4968919186159286, 0.32711717056519074, 0.32711717056519063, 0.32711717056519085, -0.4968919186159286, -0.4968919186159285, -0.49689191861592863, 0.4067382512690354, 0.4067382512690353, 0.40673825126903546
0.140661984211, -1, -0.49682222465597997, -0.49682222465597964, -0.49682222465598014, 0.326977782645293, 0.32697778264529254, 0.32697778264529315, -0.49682222465598, -0.49682222465597964, -0.49682222465598014, 0.4065682767158196, 0.40656827671581913, 0.4065682767158197
0.142027635793, -1, -0.49675157486260735, -0.49675157486260735, -0.49675157486260746, 0.3268364830585484, 0.32683648305854834, 0.3268364830585485, -0.49675157486260735, -0.4967515748626074, -0.4967515748626075, 0.4063979345086998, 0.40639793450869977, 0.4063979345087
0.143393287375, -1, -0.49667996275065707, -0.4966799627506571, -0.49667996275065746, 0.32669325883464756, 0.32669325883464767, 0.326693258834648, -0.49667996275065707, -0.49667996275065707, -0.4966799627506574, 0.4062272244815966, 0.40622722448159676, 0.4062272244815971
0.144758938957, -1, -0.4966073818001342, -0.4966073818001343, -0.4966073818001343, 0.32654809693360154, 0.32654809693360176, 0.32654809693360176, -0.49660738180013414, -0.4966073818001342, -0.49660738180013425, 0.4060561464818858, 0.4060561464818859, 0.40605614648188604
